from_polity_id,from_name,to_polity_id,to_name,territorial_direction,strength,shared_territories,shared_territory_count,same_ethnicity,related_ethnicity,same_language,same_religion,same_civilization,temporal_gap_years,provenance
al_andalus,Al-Andalus,zangid_atabegate,Zangid Atabegate,displacement,2,,0,0,0,1,0,0,-365,stub
al_andalus,Al-Andalus,ayyubid_sultanate,Ayyubid Sultanate,displacement,2,,0,0,0,1,0,0,-321,stub
al_andalus,Al-Andalus,hafsid_dynasty,Hafsid Dynasty,displacement,2,,0,0,0,1,0,0,-263,stub
al_andalus,Al-Andalus,marinid_dynasty,Marinid Dynasty,displacement,2,,0,0,0,1,0,0,-248,stub
al_andalus,Al-Andalus,mamluk_sultanate,Mamluk Sultanate,displacement,2,,0,0,0,1,0,0,-242,stub
al_andalus,Al-Andalus,ifat_sultanate,Ifat Sultanate,displacement,2,,0,0,0,1,0,0,-207,stub
al_andalus,Al-Andalus,bahmani_sultanate,Bahmani Sultanate,displacement,2,,0,0,0,1,0,0,-145,stub
al_andalus,Al-Andalus,adal_sultanate,Adal Sultanate,displacement,2,,0,0,0,1,0,0,-77,stub
al_andalus,Al-Andalus,saadian_dynasty,Saadian Dynasty,displacement,2,,0,0,0,1,0,0,57,stub
al_andalus,Al-Andalus,darfur_sultanate,Darfur Sultanate,displacement,2,,0,0,0,1,0,0,111,stub
al_andalus,Al-Andalus,alawite_dynasty,Alawite Dynasty (Morocco),displacement,2,,0,0,0,1,0,0,139,stub
abbasid_caliphate,Abbasid Caliphate,bahmani_sultanate,Bahmani Sultanate,displacement,2,,0,0,0,1,0,0,89,stub
abbasid_caliphate,Abbasid Caliphate,funj_sultanate,Funj Sultanate,displacement,2,,0,0,0,1,0,0,246,stub
rustamid_dynasty,Rustamid Dynasty,zangid_atabegate,Zangid Atabegate,displacement,2,,0,0,0,1,0,0,218,stub
rustamid_dynasty,Rustamid Dynasty,ayyubid_sultanate,Ayyubid Sultanate,displacement,2,,0,0,0,1,0,0,262,stub
idrisid_dynasty,Idrisid Dynasty,tulunid_dynasty,Tulunid Dynasty,displacement,2,,0,0,0,1,0,0,-106,stub
idrisid_dynasty,Idrisid Dynasty,zangid_atabegate,Zangid Atabegate,displacement,2,,0,0,0,1,0,0,153,stub
idrisid_dynasty,Idrisid Dynasty,ayyubid_sultanate,Ayyubid Sultanate,displacement,2,,0,0,0,1,0,0,197,stub
idrisid_dynasty,Idrisid Dynasty,mamluk_sultanate,Mamluk Sultanate,displacement,2,,0,0,0,1,0,0,276,stub
aghlabid_dynasty,Aghlabid Dynasty,zangid_atabegate,Zangid Atabegate,displacement,2,,0,0,0,1,0,0,218,stub
aghlabid_dynasty,Aghlabid Dynasty,ayyubid_sultanate,Ayyubid Sultanate,displacement,2,,0,0,0,1,0,0,262,stub
tulunid_dynasty,Tulunid Dynasty,zirid_dynasty,Zirid Dynasty,displacement,2,,0,0,0,1,0,0,67,stub
tulunid_dynasty,Tulunid Dynasty,almoravid_dynasty,Almoravid Dynasty,displacement,2,,0,0,0,1,0,0,135,stub
tulunid_dynasty,Tulunid Dynasty,almohad_caliphate,Almohad Caliphate,displacement,2,,0,0,0,1,0,0,216,stub
fatimid_caliphate,Fatimid Caliphate,ifat_sultanate,Ifat Sultanate,displacement,2,,0,0,0,1,0,0,114,stub
fatimid_caliphate,Fatimid Caliphate,bahmani_sultanate,Bahmani Sultanate,displacement,2,,0,0,0,1,0,0,176,stub
fatimid_caliphate,Fatimid Caliphate,adal_sultanate,Adal Sultanate,displacement,2,,0,0,0,1,0,0,244,stub
ikhshidid_dynasty,Ikhshidid Dynasty,almoravid_dynasty,Almoravid Dynasty,displacement,2,,0,0,0,1,0,0,71,stub
ikhshidid_dynasty,Ikhshidid Dynasty,almohad_caliphate,Almohad Caliphate,displacement,2,,0,0,0,1,0,0,152,stub
ikhshidid_dynasty,Ikhshidid Dynasty,hafsid_dynasty,Hafsid Dynasty,displacement,2,,0,0,0,1,0,0,260,stub
ikhshidid_dynasty,Ikhshidid Dynasty,marinid_dynasty,Marinid Dynasty,displacement,2,,0,0,0,1,0,0,275,stub
zirid_dynasty,Zirid Dynasty,mamluk_sultanate,Mamluk Sultanate,displacement,2,,0,0,0,1,0,0,102,stub
zirid_dynasty,Zirid Dynasty,ifat_sultanate,Ifat Sultanate,displacement,2,,0,0,0,1,0,0,137,stub
zirid_dynasty,Zirid Dynasty,bahmani_sultanate,Bahmani Sultanate,displacement,2,,0,0,0,1,0,0,199,stub
zirid_dynasty,Zirid Dynasty,adal_sultanate,Adal Sultanate,displacement,2,,0,0,0,1,0,0,267,stub
almoravid_dynasty,Almoravid Dynasty,mamluk_sultanate,Mamluk Sultanate,displacement,2,,0,0,0,1,0,0,103,stub
almoravid_dynasty,Almoravid Dynasty,ifat_sultanate,Ifat Sultanate,displacement,2,,0,0,0,1,0,0,138,stub
almoravid_dynasty,Almoravid Dynasty,bahmani_sultanate,Bahmani Sultanate,displacement,2,,0,0,0,1,0,0,200,stub
almoravid_dynasty,Almoravid Dynasty,adal_sultanate,Adal Sultanate,displacement,2,,0,0,0,1,0,0,268,stub
almohad_caliphate,Almohad Caliphate,zangid_atabegate,Zangid Atabegate,displacement,2,,0,0,0,1,0,0,-142,stub
almohad_caliphate,Almohad Caliphate,ayyubid_sultanate,Ayyubid Sultanate,displacement,2,,0,0,0,1,0,0,-98,stub
almohad_caliphate,Almohad Caliphate,bahmani_sultanate,Bahmani Sultanate,displacement,2,,0,0,0,1,0,0,78,stub
almohad_caliphate,Almohad Caliphate,adal_sultanate,Adal Sultanate,displacement,2,,0,0,0,1,0,0,146,stub
almohad_caliphate,Almohad Caliphate,funj_sultanate,Funj Sultanate,displacement,2,,0,0,0,1,0,0,235,stub
zangid_atabegate,Zangid Atabegate,bahmani_sultanate,Bahmani Sultanate,displacement,2,,0,0,0,1,0,0,97,stub
zangid_atabegate,Zangid Atabegate,adal_sultanate,Adal Sultanate,displacement,2,,0,0,0,1,0,0,165,stub
zangid_atabegate,Zangid Atabegate,funj_sultanate,Funj Sultanate,displacement,2,,0,0,0,1,0,0,254,stub
zangid_atabegate,Zangid Atabegate,saadian_dynasty,Saadian Dynasty,displacement,2,,0,0,0,1,0,0,299,stub
ayyubid_sultanate,Ayyubid Sultanate,bahmani_sultanate,Bahmani Sultanate,displacement,2,,0,0,0,1,0,0,87,stub
ayyubid_sultanate,Ayyubid Sultanate,adal_sultanate,Adal Sultanate,displacement,2,,0,0,0,1,0,0,155,stub
ayyubid_sultanate,Ayyubid Sultanate,funj_sultanate,Funj Sultanate,displacement,2,,0,0,0,1,0,0,244,stub
ayyubid_sultanate,Ayyubid Sultanate,saadian_dynasty,Saadian Dynasty,displacement,2,,0,0,0,1,0,0,289,stub
hafsid_dynasty,Hafsid Dynasty,mamluk_sultanate,Mamluk Sultanate,displacement,2,,0,0,0,1,0,0,-324,stub
hafsid_dynasty,Hafsid Dynasty,ifat_sultanate,Ifat Sultanate,displacement,2,,0,0,0,1,0,0,-289,stub
hafsid_dynasty,Hafsid Dynasty,bahmani_sultanate,Bahmani Sultanate,displacement,2,,0,0,0,1,0,0,-227,stub
hafsid_dynasty,Hafsid Dynasty,adal_sultanate,Adal Sultanate,displacement,2,,0,0,0,1,0,0,-159,stub
hafsid_dynasty,Hafsid Dynasty,funj_sultanate,Funj Sultanate,displacement,2,,0,0,0,1,0,0,-70,stub
hafsid_dynasty,Hafsid Dynasty,kingdom_of_egypt,Kingdom of Egypt,displacement,2,,0,0,0,1,0,0,231,stub
marinid_dynasty,Marinid Dynasty,mamluk_sultanate,Mamluk Sultanate,displacement,2,,0,0,0,1,0,0,-215,stub
marinid_dynasty,Marinid Dynasty,ifat_sultanate,Ifat Sultanate,displacement,2,,0,0,0,1,0,0,-180,stub
marinid_dynasty,Marinid Dynasty,bahmani_sultanate,Bahmani Sultanate,displacement,2,,0,0,0,1,0,0,-118,stub
marinid_dynasty,Marinid Dynasty,darfur_sultanate,Darfur Sultanate,displacement,2,,0,0,0,1,0,0,138,stub
mamluk_sultanate,Mamluk Sultanate,ifat_sultanate,Ifat Sultanate,displacement,2,,0,0,0,1,0,0,-232,stub
mamluk_sultanate,Mamluk Sultanate,bahmani_sultanate,Bahmani Sultanate,displacement,2,,0,0,0,1,0,0,-170,stub
mamluk_sultanate,Mamluk Sultanate,adal_sultanate,Adal Sultanate,displacement,2,,0,0,0,1,0,0,-102,stub
mamluk_sultanate,Mamluk Sultanate,darfur_sultanate,Darfur Sultanate,displacement,2,,0,0,0,1,0,0,86,stub
mamluk_sultanate,Mamluk Sultanate,alawite_dynasty,Alawite Dynasty (Morocco),displacement,2,,0,0,0,1,0,0,114,stub
ifat_sultanate,Ifat Sultanate,bahmani_sultanate,Bahmani Sultanate,displacement,2,,0,0,0,1,0,0,-68,stub
ifat_sultanate,Ifat Sultanate,funj_sultanate,Funj Sultanate,displacement,2,,0,0,0,1,0,0,89,stub
ifat_sultanate,Ifat Sultanate,saadian_dynasty,Saadian Dynasty,displacement,2,,0,0,0,1,0,0,134,stub
ifat_sultanate,Ifat Sultanate,darfur_sultanate,Darfur Sultanate,displacement,2,,0,0,0,1,0,0,188,stub
ifat_sultanate,Ifat Sultanate,alawite_dynasty,Alawite Dynasty (Morocco),displacement,2,,0,0,0,1,0,0,216,stub
bahmani_sultanate,Bahmani Sultanate,adal_sultanate,Adal Sultanate,displacement,2,,0,0,0,1,0,0,-112,stub
bahmani_sultanate,Bahmani Sultanate,darfur_sultanate,Darfur Sultanate,displacement,2,,0,0,0,1,0,0,76,stub
bahmani_sultanate,Bahmani Sultanate,alawite_dynasty,Alawite Dynasty (Morocco),displacement,2,,0,0,0,1,0,0,104,stub
bahmani_sultanate,Bahmani Sultanate,kingdom_of_egypt,Kingdom of Egypt,displacement,2,,0,0,0,1,0,0,278,stub
adal_sultanate,Adal Sultanate,funj_sultanate,Funj Sultanate,displacement,2,,0,0,0,1,0,0,-73,stub
adal_sultanate,Adal Sultanate,alawite_dynasty,Alawite Dynasty (Morocco),displacement,2,,0,0,0,1,0,0,54,stub
adal_sultanate,Adal Sultanate,kingdom_of_egypt,Kingdom of Egypt,displacement,2,,0,0,0,1,0,0,228,stub
funj_sultanate,Funj Sultanate,saadian_dynasty,Saadian Dynasty,displacement,2,,0,0,0,1,0,0,-272,stub
funj_sultanate,Funj Sultanate,alawite_dynasty,Alawite Dynasty (Morocco),displacement,2,,0,0,0,1,0,0,-190,stub
funj_sultanate,Funj Sultanate,kingdom_of_iraq,Kingdom of Iraq,displacement,2,,0,0,0,1,0,0,100,stub
funj_sultanate,Funj Sultanate,saudi_arabia,Kingdom of Saudi Arabia,displacement,2,,0,0,0,1,0,0,111,stub
funj_sultanate,Funj Sultanate,kingdom_of_jordan,Hashemite Kingdom of Jordan,displacement,2,,0,0,0,1,0,0,125,stub
funj_sultanate,Funj Sultanate,republic_of_egypt,Republic of Egypt,displacement,2,,0,0,0,1,0,0,131,stub
funj_sultanate,Funj Sultanate,republic_of_iraq,Republic of Iraq,displacement,2,,0,0,0,1,0,0,137,stub
saadian_dynasty,Saadian Dynasty,darfur_sultanate,Darfur Sultanate,displacement,2,,0,0,0,1,0,0,-56,stub
saadian_dynasty,Saadian Dynasty,kingdom_of_egypt,Kingdom of Egypt,displacement,2,,0,0,0,1,0,0,146,stub
saadian_dynasty,Saadian Dynasty,mahdist_state,Mahdist State,displacement,2,,0,0,0,1,0,0,226,stub
saadian_dynasty,Saadian Dynasty,kingdom_of_iraq,Kingdom of Iraq,displacement,2,,0,0,0,1,0,0,262,stub
saadian_dynasty,Saadian Dynasty,saudi_arabia,Kingdom of Saudi Arabia,displacement,2,,0,0,0,1,0,0,273,stub
saadian_dynasty,Saadian Dynasty,kingdom_of_jordan,Hashemite Kingdom of Jordan,displacement,2,,0,0,0,1,0,0,287,stub
saadian_dynasty,Saadian Dynasty,republic_of_egypt,Republic of Egypt,displacement,2,,0,0,0,1,0,0,293,stub
saadian_dynasty,Saadian Dynasty,republic_of_iraq,Republic of Iraq,displacement,2,,0,0,0,1,0,0,299,stub
darfur_sultanate,Darfur Sultanate,alawite_dynasty,Alawite Dynasty (Morocco),displacement,2,,0,0,0,1,0,0,-285,stub
darfur_sultanate,Darfur Sultanate,kingdom_of_egypt,Kingdom of Egypt,displacement,2,,0,0,0,1,0,0,-111,stub
kingdom_of_egypt,Kingdom of Egypt,mahdist_state,Mahdist State,displacement,2,,0,0,0,1,0,0,-67,stub
mahdist_state,Mahdist State,republic_of_egypt,Republic of Egypt,displacement,2,,0,0,0,1,0,0,54,stub
mahdist_state,Mahdist State,republic_of_iraq,Republic of Iraq,displacement,2,,0,0,0,1,0,0,60,stub
first_bulgarian_empire,First Bulgarian Empire,kievan_rus,Kievan Rus,displacement,2,,0,0,0,1,0,0,-136,stub
kievan_rus,Kievan Rus,second_bulgarian_empire,Second Bulgarian Empire,displacement,2,,0,0,0,1,0,0,-55,stub
kievan_rus,Kievan Rus,bosnian_kingdom,Bosnian Kingdom,displacement,2,,0,0,0,1,0,0,137,stub
samanid_empire,Samanid Empire,buyid_dynasty,Buyid Dynasty,displacement,2,,0,0,0,1,0,0,-65,stub
samanid_empire,Samanid Empire,seljuk_rum,Sultanate of Rum,displacement,2,,0,0,0,1,0,0,78,stub
samanid_empire,Samanid Empire,delhi_sultanate,Delhi Sultanate,displacement,2,,0,0,0,1,0,0,207,stub
saffarid_dynasty,Saffarid Dynasty,seljuk_rum,Sultanate of Rum,displacement,2,,0,0,0,1,0,0,74,stub
saffarid_dynasty,Saffarid Dynasty,khwarazmian_empire,Khwarazmian Empire,displacement,2,,0,0,0,1,0,0,197,stub
saffarid_dynasty,Saffarid Dynasty,delhi_sultanate,Delhi Sultanate,displacement,2,,0,0,0,1,0,0,203,stub
buyid_dynasty,Buyid Dynasty,ghaznavid_empire,Ghaznavid Empire,displacement,2,,0,0,0,1,0,0,-85,stub
buyid_dynasty,Buyid Dynasty,ghorid_dynasty,Ghorid Sultanate,displacement,2,,0,0,0,1,0,0,86,stub
buyid_dynasty,Buyid Dynasty,khwarazmian_empire,Khwarazmian Empire,displacement,2,,0,0,0,1,0,0,138,stub
buyid_dynasty,Buyid Dynasty,delhi_sultanate,Delhi Sultanate,displacement,2,,0,0,0,1,0,0,144,stub
buyid_dynasty,Buyid Dynasty,madurai_sultanate,Madurai Sultanate,displacement,2,,0,0,0,1,0,0,273,stub
ghaznavid_empire,Ghaznavid Empire,seljuk_rum,Sultanate of Rum,displacement,2,,0,0,0,1,0,0,-109,stub
ghaznavid_empire,Ghaznavid Empire,jalayirid_sultanate,Jalayirid Sultanate,displacement,2,,0,0,0,1,0,0,149,stub
ghaznavid_empire,Ghaznavid Empire,madurai_sultanate,Madurai Sultanate,displacement,2,,0,0,0,1,0,0,149,stub
ghaznavid_empire,Ghaznavid Empire,malwa_sultanate,Malwa Sultanate,displacement,2,,0,0,0,1,0,0,206,stub
ghaznavid_empire,Ghaznavid Empire,jaunpur_sultanate,Jaunpur Sultanate,displacement,2,,0,0,0,1,0,0,208,stub
seljuk_empire,Seljuk Empire,seljuk_rum,Sultanate of Rum,displacement,2,,0,0,0,1,0,0,-117,wp:Sultanate_of_Rum
seljuk_empire,Seljuk Empire,madurai_sultanate,Madurai Sultanate,displacement,2,,0,0,0,1,0,0,141,stub
seljuk_empire,Seljuk Empire,malwa_sultanate,Malwa Sultanate,displacement,2,,0,0,0,1,0,0,198,stub
seljuk_empire,Seljuk Empire,jaunpur_sultanate,Jaunpur Sultanate,displacement,2,,0,0,0,1,0,0,200,stub
seljuk_empire,Seljuk Empire,gujarat_sultanate,Gujarat Sultanate,displacement,2,,0,0,0,1,0,0,213,stub
seljuk_rum,Sultanate of Rum,ghorid_dynasty,Ghorid Sultanate,displacement,2,,0,0,0,1,0,0,-159,stub
seljuk_rum,Sultanate of Rum,khwarazmian_empire,Khwarazmian Empire,displacement,2,,0,0,0,1,0,0,-107,stub
seljuk_rum,Sultanate of Rum,delhi_sultanate,Delhi Sultanate,displacement,2,,0,0,0,1,0,0,-101,stub
seljuk_rum,Sultanate of Rum,ilkhanate,Ilkhanate,displacement,2,,0,0,0,1,0,0,-51,stub
seljuk_rum,Sultanate of Rum,timurid_empire,Timurid Empire,displacement,2,,0,0,0,1,0,0,63,stub
seljuk_rum,Sultanate of Rum,malwa_sultanate,Malwa Sultanate,displacement,2,,0,0,0,1,0,0,85,stub
seljuk_rum,Sultanate of Rum,jaunpur_sultanate,Jaunpur Sultanate,displacement,2,,0,0,0,1,0,0,87,stub
seljuk_rum,Sultanate of Rum,gujarat_sultanate,Gujarat Sultanate,displacement,2,,0,0,0,1,0,0,100,stub
seljuk_rum,Sultanate of Rum,safavid_empire,Safavid Empire,displacement,2,,0,0,0,1,0,0,194,stub
seljuk_rum,Sultanate of Rum,mughal_empire,Mughal Empire,displacement,2,,0,0,0,1,0,0,219,stub
seljuk_rum,Sultanate of Rum,sur_empire,Sur Empire,displacement,2,,0,0,0,1,0,0,233,stub
ghorid_dynasty,Ghorid Sultanate,jalayirid_sultanate,Jalayirid Sultanate,displacement,2,,0,0,0,1,0,0,120,stub
ghorid_dynasty,Ghorid Sultanate,madurai_sultanate,Madurai Sultanate,displacement,2,,0,0,0,1,0,0,120,stub
ghorid_dynasty,Ghorid Sultanate,gujarat_sultanate,Gujarat Sultanate,displacement,2,,0,0,0,1,0,0,192,stub
khwarazmian_empire,Khwarazmian Empire,jalayirid_sultanate,Jalayirid Sultanate,displacement,2,,0,0,0,1,0,0,115,stub
khwarazmian_empire,Khwarazmian Empire,madurai_sultanate,Madurai Sultanate,displacement,2,,0,0,0,1,0,0,115,stub
khwarazmian_empire,Khwarazmian Empire,malwa_sultanate,Malwa Sultanate,displacement,2,,0,0,0,1,0,0,172,stub
khwarazmian_empire,Khwarazmian Empire,jaunpur_sultanate,Jaunpur Sultanate,displacement,2,,0,0,0,1,0,0,174,stub
khwarazmian_empire,Khwarazmian Empire,gujarat_sultanate,Gujarat Sultanate,displacement,2,,0,0,0,1,0,0,187,stub
khwarazmian_empire,Khwarazmian Empire,safavid_empire,Safavid Empire,displacement,2,,0,0,0,1,0,0,281,stub
delhi_sultanate,Delhi Sultanate,ilkhanate,Ilkhanate,displacement,2,,0,0,0,1,0,0,-270,stub
delhi_sultanate,Delhi Sultanate,jalayirid_sultanate,Jalayirid Sultanate,displacement,2,,0,0,0,1,0,0,-191,stub
delhi_sultanate,Delhi Sultanate,madurai_sultanate,Madurai Sultanate,displacement,2,,0,0,0,1,0,0,-191,stub
delhi_sultanate,Delhi Sultanate,timurid_empire,Timurid Empire,displacement,2,,0,0,0,1,0,0,-156,stub
delhi_sultanate,Delhi Sultanate,hyderabad_state,Nizam of Hyderabad,displacement,2,,0,0,0,1,0,0,198,stub
delhi_sultanate,Delhi Sultanate,zand_dynasty,Zand Dynasty,displacement,2,,0,0,0,1,0,0,225,stub
ilkhanate,Ilkhanate,malwa_sultanate,Malwa Sultanate,displacement,2,,0,0,0,1,0,0,57,stub
ilkhanate,Ilkhanate,jaunpur_sultanate,Jaunpur Sultanate,displacement,2,,0,0,0,1,0,0,59,stub
ilkhanate,Ilkhanate,gujarat_sultanate,Gujarat Sultanate,displacement,2,,0,0,0,1,0,0,72,stub
ilkhanate,Ilkhanate,mughal_empire,Mughal Empire,displacement,2,,0,0,0,1,0,0,191,stub
ilkhanate,Ilkhanate,sur_empire,Sur Empire,displacement,2,,0,0,0,1,0,0,205,stub
jalayirid_sultanate,Jalayirid Sultanate,madurai_sultanate,Madurai Sultanate,displacement,2,,0,0,0,1,0,0,-97,stub
jalayirid_sultanate,Jalayirid Sultanate,mughal_empire,Mughal Empire,displacement,2,,0,0,0,1,0,0,94,stub
jalayirid_sultanate,Jalayirid Sultanate,sur_empire,Sur Empire,displacement,2,,0,0,0,1,0,0,108,stub
jalayirid_sultanate,Jalayirid Sultanate,hyderabad_state,Nizam of Hyderabad,displacement,2,,0,0,0,1,0,0,292,stub
madurai_sultanate,Madurai Sultanate,safavid_empire,Safavid Empire,displacement,2,,0,0,0,1,0,0,123,stub
madurai_sultanate,Madurai Sultanate,sur_empire,Sur Empire,displacement,2,,0,0,0,1,0,0,162,stub
timurid_empire,Timurid Empire,malwa_sultanate,Malwa Sultanate,displacement,2,,0,0,0,1,0,0,-115,stub
timurid_empire,Timurid Empire,jaunpur_sultanate,Jaunpur Sultanate,displacement,2,,0,0,0,1,0,0,-113,stub
timurid_empire,Timurid Empire,gujarat_sultanate,Gujarat Sultanate,displacement,2,,0,0,0,1,0,0,-100,stub
timurid_empire,Timurid Empire,hyderabad_state,Nizam of Hyderabad,displacement,2,,0,0,0,1,0,0,217,stub
malwa_sultanate,Malwa Sultanate,gujarat_sultanate,Gujarat Sultanate,displacement,2,,0,0,0,1,0,0,-155,stub
malwa_sultanate,Malwa Sultanate,safavid_empire,Safavid Empire,displacement,2,,0,0,0,1,0,0,-61,stub
malwa_sultanate,Malwa Sultanate,hyderabad_state,Nizam of Hyderabad,displacement,2,,0,0,0,1,0,0,162,stub
malwa_sultanate,Malwa Sultanate,zand_dynasty,Zand Dynasty,displacement,2,,0,0,0,1,0,0,189,stub
jaunpur_sultanate,Jaunpur Sultanate,gujarat_sultanate,Gujarat Sultanate,displacement,2,,0,0,0,1,0,0,-72,stub
jaunpur_sultanate,Jaunpur Sultanate,hyderabad_state,Nizam of Hyderabad,displacement,2,,0,0,0,1,0,0,245,stub
jaunpur_sultanate,Jaunpur Sultanate,zand_dynasty,Zand Dynasty,displacement,2,,0,0,0,1,0,0,272,stub
gujarat_sultanate,Gujarat Sultanate,safavid_empire,Safavid Empire,displacement,2,,0,0,0,1,0,0,-72,stub
gujarat_sultanate,Gujarat Sultanate,hyderabad_state,Nizam of Hyderabad,displacement,2,,0,0,0,1,0,0,151,stub
gujarat_sultanate,Gujarat Sultanate,zand_dynasty,Zand Dynasty,displacement,2,,0,0,0,1,0,0,178,stub
safavid_empire,Safavid Empire,mughal_empire,Mughal Empire,displacement,2,,0,0,0,1,0,0,-210,stub
safavid_empire,Safavid Empire,sur_empire,Sur Empire,displacement,2,,0,0,0,1,0,0,-196,stub
mughal_empire,Mughal Empire,zand_dynasty,Zand Dynasty,displacement,2,,0,0,0,1,0,0,-106,stub
sur_empire,Sur Empire,hyderabad_state,Nizam of Hyderabad,displacement,2,,0,0,0,1,0,0,168,stub
sur_empire,Sur Empire,zand_dynasty,Zand Dynasty,displacement,2,,0,0,0,1,0,0,195,stub
hyderabad_state,Nizam of Hyderabad,zand_dynasty,Zand Dynasty,displacement,2,,0,0,0,1,0,0,-197,stub
kara_khanid_khanate,Kara-Khanid Khanate,kazan_khanate,Kazan Khanate,displacement,2,,0,0,0,1,0,0,226,stub
moghulistan,Moghulistan Khanate,khanate_of_kokand,Khanate of Kokand,displacement,2,,0,0,0,1,0,0,247,stub
kazan_khanate,Kazan Khanate,khanate_of_bukhara,Khanate of Bukhara,displacement,2,,0,0,0,1,0,0,-52,stub
kazan_khanate,Kazan Khanate,khanate_of_kokand,Khanate of Kokand,displacement,2,,0,0,0,1,0,0,157,stub
khanate_of_bukhara,Khanate of Bukhara,yarkand_khanate,Yarkand Khanate,displacement,2,,0,0,0,1,0,0,-271,stub
khanate_of_khiva,Khanate of Khiva,yarkand_khanate,Yarkand Khanate,displacement,2,,0,0,0,1,0,0,-406,stub
kingdom_of_france,Kingdom of France,kingdom_of_jerusalem,Kingdom of Jerusalem,displacement,2,,0,0,0,1,0,0,-693,stub
kingdom_of_france,Kingdom of France,latin_empire,Latin Empire,displacement,2,,0,0,0,1,0,0,-588,stub
kingdom_of_jerusalem,Kingdom of Jerusalem,angevin_empire,Angevin Empire,displacement,2,,0,0,0,1,0,0,-137,stub
kingdom_of_jerusalem,Kingdom of Jerusalem,latin_empire,Latin Empire,displacement,2,,0,0,0,1,0,0,-87,stub
novgorod_republic,Novgorod Republic,cossack_hetmanate,Cossack Hetmanate,displacement,2,,0,0,0,1,0,0,171,stub
galicia_volhynia,Principality of Galicia-Volhynia,cossack_hetmanate,Cossack Hetmanate,displacement,2,,0,0,0,1,0,0,300,stub
grand_duchy_of_lithuania,Grand Duchy of Lithuania,cossack_hetmanate,Cossack Hetmanate,displacement,2,,0,0,0,1,0,0,80,stub
teutonic_order,Teutonic Order (Monastic State),kalmar_union,Kalmar Union,displacement,2,,0,0,0,1,0,0,-128,stub
teutonic_order,Teutonic Order (Monastic State),habsburg_monarchy,Habsburg Monarchy,displacement,2,,0,0,0,1,0,0,-87,stub
kalmar_union,Kalmar Union,habsburg_monarchy,Habsburg Monarchy,displacement,2,,0,0,0,1,0,0,-85,stub
kalmar_union,Kalmar Union,kingdom_of_prussia,Kingdom of Prussia,displacement,2,,0,0,0,1,0,0,178,stub
kingdom_of_great_britain,Kingdom of Great Britain,british_raj,British Raj,displacement,2,,0,0,0,1,0,0,57,stub
byzantine_empire,Byzantine Empire,ottoman_empire,Ottoman Empire,expansion,2,anatolia|balkans,2,0,0,0,0,0,-154,wp:Fall_of_Constantinople
croatian_kingdom,Croatian Kingdom,latin_empire,Latin Empire,expansion,2,balkans,1,0,0,0,1,0,102,stub
kingdom_of_bohemia,Kingdom of Bohemia,holy_roman_empire,Holy Roman Empire,expansion,2,bohemia,1,0,0,0,1,0,-564,stub
kingdom_of_bohemia,Kingdom of Bohemia,habsburg_monarchy,Habsburg Monarchy,expansion,2,bohemia,1,0,0,0,1,0,-88,stub
kingdom_of_england,Kingdom of England,angevin_empire,Angevin Empire,expansion,2,britannia,1,0,0,0,1,0,-553,stub
kingdom_of_urartu,Kingdom of Urartu,median_kingdom,Median Kingdom,expansion,2,caucasus,1,0,0,0,1,0,-88,stub
kingdom_of_armenia,Kingdom of Armenia,sassanid_empire,Sassanid Empire,expansion,2,caucasus,1,0,0,0,1,0,-204,stub
safavid_empire,Safavid Empire,russian_empire,Russian Empire,expansion,2,caucasus,1,0,0,0,0,0,-15,stub
